filename	ontology_term
G96244_5x_RA4_01_32578.mzXML	cow
G96244_5x_RA4_01_32578.mzXML	meat
G96244_5x_RA4_01_32578.mzXML	animal
G96245_5x_RG10_01_32728.mzXML	beef
G96245_5x_RG10_01_32728.mzXML	cow
G96245_5x_RG10_01_32728.mzXML	meat
G96245_5x_RG10_01_32728.mzXML	animal
G96246_5x_RF7_01_32695.mzXML	beef
G96246_5x_RF7_01_32695.mzXML	cow
G96246_5x_RF7_01_32695.mzXML	meat
G96246_5x_RF7_01_32695.mzXML	animal
G96247_5x_BE6_01_32783.mzXML	beef
G96247_5x_BE6_01_32783.mzXML	cow
G96247_5x_BE6_01_32783.mzXML	meat
G96247_5x_BE6_01_32783.mzXML	animal
G96248_5x_RB2_01_32603.mzXML	beef
G96248_5x_RB2_01_32603.mzXML	cow
G96248_5x_RB2_01_32603.mzXML	meat
G96248_5x_RB2_01_32603.mzXML	animal
G96249_5x_RG5_01_32712.mzXML	beef
G96249_5x_RG5_01_32712.mzXML	cow
G96249_5x_RG5_01_32712.mzXML	meat
G96249_5x_RG5_01_32712.mzXML	animal
G96250_5x_RG9_01_32724.mzXML	beef
G96250_5x_RG9_01_32724.mzXML	cow
G96250_5x_RG9_01_32724.mzXML	meat
G96250_5x_RG9_01_32724.mzXML	animal
G96263_5x_RE2_01_32662.mzXML	beef
G96263_5x_RE2_01_32662.mzXML	cow
G96263_5x_RE2_01_32662.mzXML	meat
G96263_5x_RE2_01_32662.mzXML	animal
G96264_5x_RF6_01_32691.mzXML	beef
G96264_5x_RF6_01_32691.mzXML	cow
G96264_5x_RF6_01_32691.mzXML	meat
G96264_5x_RF6_01_32691.mzXML	animal
G96265_5x_BF3_01_32792.mzXML	beef
G96265_5x_BF3_01_32792.mzXML	cow
G96265_5x_BF3_01_32792.mzXML	meat
G96265_5x_BF3_01_32792.mzXML	animal
G96266_5x_BG5_01_32805.mzXML	beef
G96266_5x_BG5_01_32805.mzXML	cow
G96266_5x_BG5_01_32805.mzXML	meat
G96266_5x_BG5_01_32805.mzXML	animal
G96267_5x_BH5_01_32818.mzXML	beef
G96267_5x_BH5_01_32818.mzXML	cow
G96267_5x_BH5_01_32818.mzXML	meat
G96267_5x_BH5_01_32818.mzXML	animal
G96268_5x_BD8_01_32770.mzXML	beef
G96268_5x_BD8_01_32770.mzXML	cow
G96268_5x_BD8_01_32770.mzXML	meat
G96268_5x_BD8_01_32770.mzXML	animal
G96269_5x_BG7_01_32809.mzXML	beef
G96269_5x_BG7_01_32809.mzXML	cow
G96269_5x_BG7_01_32809.mzXML	meat
G96269_5x_BG7_01_32809.mzXML	animal
G96270_5x_RA12_01_32598.mzXML	beef
G96270_5x_RA12_01_32598.mzXML	cow
G96270_5x_RA12_01_32598.mzXML	meat
G96270_5x_RA12_01_32598.mzXML	animal
G96271_5x_RE11_01_32678.mzXML	beef
G96271_5x_RE11_01_32678.mzXML	cow
G96271_5x_RE11_01_32678.mzXML	meat
G96271_5x_RE11_01_32678.mzXML	animal
G96272_5x_RE9_01_32674.mzXML	beef
G96272_5x_RE9_01_32674.mzXML	cow
G96272_5x_RE9_01_32674.mzXML	meat
G96272_5x_RE9_01_32674.mzXML	animal
G96273_5x_RE8_01_32670.mzXML	beef
G96273_5x_RE8_01_32670.mzXML	cow
G96273_5x_RE8_01_32670.mzXML	meat
G96273_5x_RE8_01_32670.mzXML	animal
G96274_5x_RC4_01_32627.mzXML	beef
G96274_5x_RC4_01_32627.mzXML	cow
G96274_5x_RC4_01_32627.mzXML	meat
G96274_5x_RC4_01_32627.mzXML	animal
G96347_5x_RB6_01_32607.mzXML	beef
G96347_5x_RB6_01_32607.mzXML	cow
G96347_5x_RB6_01_32607.mzXML	meat
G96347_5x_RB6_01_32607.mzXML	animal
G96348_5x_RG4_01_32708.mzXML	beef
G96348_5x_RG4_01_32708.mzXML	cow
G96348_5x_RG4_01_32708.mzXML	meat
G96348_5x_RG4_01_32708.mzXML	animal
G96349_5x_RG11_01_32732.mzXML	beef
G96349_5x_RG11_01_32732.mzXML	cow
G96349_5x_RG11_01_32732.mzXML	meat
G96349_5x_RG11_01_32732.mzXML	animal
G96350_5x_RC6_01_32631.mzXML	beef
G96350_5x_RC6_01_32631.mzXML	cow
G96350_5x_RC6_01_32631.mzXML	meat
G96350_5x_RC6_01_32631.mzXML	animal
G96351_5x_RH6_01_32745.mzXML	beef
G96351_5x_RH6_01_32745.mzXML	cow
G96351_5x_RH6_01_32745.mzXML	meat
G96351_5x_RH6_01_32745.mzXML	animal
G96352_5x_RB11_01_32611.mzXML	beef
G96352_5x_RB11_01_32611.mzXML	cow
G96352_5x_RB11_01_32611.mzXML	meat
G96352_5x_RB11_01_32611.mzXML	animal
G96353_5x_RA8_01_32590.mzXML	beef
G96353_5x_RA8_01_32590.mzXML	cow
G96353_5x_RA8_01_32590.mzXML	meat
G96353_5x_RA8_01_32590.mzXML	animal
G96354_5x_RF5_01_32687.mzXML	beef
G96354_5x_RF5_01_32687.mzXML	cow
G96354_5x_RF5_01_32687.mzXML	meat
G96354_5x_RF5_01_32687.mzXML	animal
G96355_5x_RC2_01_32623.mzXML	beef
G96355_5x_RC2_01_32623.mzXML	cow
G96355_5x_RC2_01_32623.mzXML	meat
G96355_5x_RC2_01_32623.mzXML	animal
G96362_5x_RD5_01_32644.mzXML	beef
G96362_5x_RD5_01_32644.mzXML	cow
G96362_5x_RD5_01_32644.mzXML	meat
G96362_5x_RD5_01_32644.mzXML	animal
G96363_5x_RA9_01_32594.mzXML	beef
G96363_5x_RA9_01_32594.mzXML	cow
G96363_5x_RA9_01_32594.mzXML	meat
G96363_5x_RA9_01_32594.mzXML	animal
G96364_5x_RE3_01_32666.mzXML	beef
G96364_5x_RE3_01_32666.mzXML	cow
G96364_5x_RE3_01_32666.mzXML	meat
G96364_5x_RE3_01_32666.mzXML	animal
G96377_5x_RG6_01_32716.mzXML	beef
G96377_5x_RG6_01_32716.mzXML	cow
G96377_5x_RG6_01_32716.mzXML	meat
G96377_5x_RG6_01_32716.mzXML	animal
G96378_5x_RC7_01_32635.mzXML	beef
G96378_5x_RC7_01_32635.mzXML	cow
G96378_5x_RC7_01_32635.mzXML	meat
G96378_5x_RC7_01_32635.mzXML	animal
G96379_5x_RH11_01_32749.mzXML	beef
G96379_5x_RH11_01_32749.mzXML	cow
G96379_5x_RH11_01_32749.mzXML	meat
G96379_5x_RH11_01_32749.mzXML	animal
G96380_5x_RA5_01_32582.mzXML	beef
G96380_5x_RA5_01_32582.mzXML	cow
G96380_5x_RA5_01_32582.mzXML	meat
G96380_5x_RA5_01_32582.mzXML	animal
G96381_5x_RD9_01_32648.mzXML	beef
G96381_5x_RD9_01_32648.mzXML	cow
G96381_5x_RD9_01_32648.mzXML	meat
G96381_5x_RD9_01_32648.mzXML	animal
G96382_5x_RC10_01_32639.mzXML	beef
G96382_5x_RC10_01_32639.mzXML	cow
G96382_5x_RC10_01_32639.mzXML	meat
G96382_5x_RC10_01_32639.mzXML	animal
G87342_RF10_01_26184.mzXML	pork fat
G87342_RF10_01_26184.mzXML	pig
G87342_RF10_01_26184.mzXML	meat
G87342_RF10_01_26184.mzXML	animal
G87588_1x_rerun_BE4_01_26604.mzXML	pork fat
G87588_1x_rerun_BE4_01_26604.mzXML	pig
G87588_1x_rerun_BE4_01_26604.mzXML	meat
G87588_1x_rerun_BE4_01_26604.mzXML	animal
G79333_5x_rerun_BA12_01_19384.mzXML	mouse
G79333_5x_rerun_BA12_01_19384.mzXML	meat
G79333_5x_rerun_BA12_01_19384.mzXML	animal
G79338_5x_BF11_01_19339.mzXML	mouse
G79338_5x_BF11_01_19339.mzXML	meat
G79338_5x_BF11_01_19339.mzXML	animal
G74036_1x_RD4_01_18541.mzXML	milk
G74036_1x_RD4_01_18541.mzXML	dairy
G74036_1x_RD4_01_18541.mzXML	animal
G78996_1x_RD3_01_18828.mzXML	passionfruit
G78996_1x_RD3_01_18828.mzXML	berry
G78996_1x_RD3_01_18828.mzXML	fleshy fruit
G78996_1x_RD3_01_18828.mzXML	fruit
G78996_1x_RD3_01_18828.mzXML	plant
G78997_1x_RD12_01_18844.mzXML	passionfruit
G78997_1x_RD12_01_18844.mzXML	berry
G78997_1x_RD12_01_18844.mzXML	fleshy fruit
G78997_1x_RD12_01_18844.mzXML	fruit
G78997_1x_RD12_01_18844.mzXML	plant
G79503_1x_RF10_01_20342.mzXML	chard
G79503_1x_RF10_01_20342.mzXML	vegetable
G79503_1x_RF10_01_20342.mzXML	vegetable/herb
G79503_1x_RF10_01_20342.mzXML	plant
G86880_1x_RG12_01_23384.mzXML	chard
G86880_1x_RG12_01_23384.mzXML	vegetable
G86880_1x_RG12_01_23384.mzXML	vegetable/herb
G86880_1x_RG12_01_23384.mzXML	plant
G79217_p13_c12_GA4_01_21638.mzXML	egg_poultry
G79217_p13_c12_GA4_01_21638.mzXML	egg
G79217_p13_c12_GA4_01_21638.mzXML	animal
G79220_2x_RH12_01_19432.mzXML	egg_poultry
G79220_2x_RH12_01_19432.mzXML	egg
G79220_2x_RH12_01_19432.mzXML	animal
G79602_5x_RG3_01_17968.mzXML	herring, skin
G79602_5x_RG3_01_17968.mzXML	herring
G79602_5x_RG3_01_17968.mzXML	fish_saltwater
G79602_5x_RG3_01_17968.mzXML	seafood
G79602_5x_RG3_01_17968.mzXML	animal
G72719_5x_10ul_RA5_01_20210.mzXML	honey
G72719_5x_10ul_RA5_01_20210.mzXML	animal
G78965_1x_BH5_01_20242.mzXML	honey
G78965_1x_BH5_01_20242.mzXML	animal
G79485_5x_BE12_01_19698.mzXML	honey
G79485_5x_BE12_01_19698.mzXML	animal
G79665_1x_10ul_BB11_01_20281.mzXML	honey
G79665_1x_10ul_BB11_01_20281.mzXML	animal
G86837_1x_RA1_01_23248.mzXML	honey
G86837_1x_RA1_01_23248.mzXML	animal
G75186_1x_rerun_BD2_01_17359.mzXML	sage
G75186_1x_rerun_BD2_01_17359.mzXML	herb/spice
G75186_1x_rerun_BD2_01_17359.mzXML	vegetable/herb
G75186_1x_rerun_BD2_01_17359.mzXML	plant
G86914_1x_RH5_01_26344.mzXML	sage
G86914_1x_RH5_01_26344.mzXML	herb/spice
G86914_1x_RH5_01_26344.mzXML	vegetable/herb
G86914_1x_RH5_01_26344.mzXML	plant
RB3_RB3_01_49068.mzXML	sage
RB3_RB3_01_49068.mzXML	herb/spice
RB3_RB3_01_49068.mzXML	vegetable/herb
RB3_RB3_01_49068.mzXML	plant
G72752_10x_BC5_01_17814.mzXML	mint
G72752_10x_BC5_01_17814.mzXML	herb/spice
G72752_10x_BC5_01_17814.mzXML	vegetable/herb
G72752_10x_BC5_01_17814.mzXML	plant
G74118_1x_10ul_RE7_01_19835.mzXML	mint
G74118_1x_10ul_RE7_01_19835.mzXML	herb/spice
G74118_1x_10ul_RE7_01_19835.mzXML	vegetable/herb
G74118_1x_10ul_RE7_01_19835.mzXML	plant
G72659_BH3_01_19050.mzXML	raspberry
G72659_BH3_01_19050.mzXML	drupe_aggregate
G72659_BH3_01_19050.mzXML	fleshy fruit
G72659_BH3_01_19050.mzXML	fruit
G72659_BH3_01_19050.mzXML	plant
G79302_p5_d4_GC4_01_21647.mzXML	seafood
G79302_p5_d4_GC4_01_21647.mzXML	animal
G83461_10x_RH10_01_23238.mzXML	seafood
G83461_10x_RH10_01_23238.mzXML	animal
74060_1x_BH7_01_20781.mzXML	dairy
74060_1x_BH7_01_20781.mzXML	animal
G75230_1x_10ul_RD12_01_19824.mzXML	dairy
G75230_1x_10ul_RD12_01_19824.mzXML	animal
G86867_1x_RB11_01_23502.mzXML	dairy
G86867_1x_RB11_01_23502.mzXML	animal
G79582_5x_RB7_01_18068.mzXML	silversides, meat
G79582_5x_RB7_01_18068.mzXML	silversides
G79582_5x_RB7_01_18068.mzXML	fish_saltwater
G79582_5x_RB7_01_18068.mzXML	seafood
G79582_5x_RB7_01_18068.mzXML	animal
15NAVY01_v1_snk_1_GG3_01_39516.mzXML	potato
15NAVY01_v1_snk_1_GG3_01_39516.mzXML	vegetable
15NAVY01_v1_snk_1_GG3_01_39516.mzXML	vegetable/herb
15NAVY01_v1_snk_1_GG3_01_39516.mzXML	plant
18NAVY27_v1_lun_5_BF4_01_39692.mzXML	potato
18NAVY27_v1_lun_5_BF4_01_39692.mzXML	vegetable
18NAVY27_v1_lun_5_BF4_01_39692.mzXML	vegetable/herb
18NAVY27_v1_lun_5_BF4_01_39692.mzXML	plant
18NAVY28_v1_sup_2_GF12_01_39613.mzXML	potato
18NAVY28_v1_sup_2_GF12_01_39613.mzXML	vegetable
18NAVY28_v1_sup_2_GF12_01_39613.mzXML	vegetable/herb
18NAVY28_v1_sup_2_GF12_01_39613.mzXML	plant
18NAVY28_v2_lun_5_BB7_01_39702.mzXML	potato
18NAVY28_v2_lun_5_BB7_01_39702.mzXML	vegetable
18NAVY28_v2_lun_5_BB7_01_39702.mzXML	vegetable/herb
18NAVY28_v2_lun_5_BB7_01_39702.mzXML	plant
18NAVY28_v2_sup_7_BE6_01_39745.mzXML	potato
18NAVY28_v2_sup_7_BE6_01_39745.mzXML	vegetable
18NAVY28_v2_sup_7_BE6_01_39745.mzXML	vegetable/herb
18NAVY28_v2_sup_7_BE6_01_39745.mzXML	plant
G72454_BE3_01_19004.mzXML	potato
G72454_BE3_01_19004.mzXML	vegetable
G72454_BE3_01_19004.mzXML	vegetable/herb
G72454_BE3_01_19004.mzXML	plant
G72706_10x_BC9_01_17901.mzXML	potato
G72706_10x_BC9_01_17901.mzXML	vegetable
G72706_10x_BC9_01_17901.mzXML	vegetable/herb
G72706_10x_BC9_01_17901.mzXML	plant
G72709_10x_BD10_01_17831.mzXML	potato
G72709_10x_BD10_01_17831.mzXML	vegetable
G72709_10x_BD10_01_17831.mzXML	vegetable/herb
G72709_10x_BD10_01_17831.mzXML	plant
G73455_RE12_01_17600.mzXML	potato
G73455_RE12_01_17600.mzXML	vegetable
G73455_RE12_01_17600.mzXML	vegetable/herb
G73455_RE12_01_17600.mzXML	plant
G75241_BD10_01_18998.mzXML	potato
G75241_BD10_01_18998.mzXML	vegetable
G75241_BD10_01_18998.mzXML	vegetable/herb
G75241_BD10_01_18998.mzXML	plant
G78827_2x_RF4_01_19181.mzXML	potato
G78827_2x_RF4_01_19181.mzXML	vegetable
G78827_2x_RF4_01_19181.mzXML	vegetable/herb
G78827_2x_RF4_01_19181.mzXML	plant
G83315_5x_rerun_RG10_01_21540.mzXML	potato
G83315_5x_rerun_RG10_01_21540.mzXML	vegetable
G83315_5x_rerun_RG10_01_21540.mzXML	vegetable/herb
G83315_5x_rerun_RG10_01_21540.mzXML	plant
RB10_tk2_RB10_01_49124.mzXML	potato
RB10_tk2_RB10_01_49124.mzXML	vegetable
RB10_tk2_RB10_01_49124.mzXML	vegetable/herb
RB10_tk2_RB10_01_49124.mzXML	plant
16NAVY05_v1_lun_2_rerun_GE3_01_39625.mzXML	apple
16NAVY05_v1_lun_2_rerun_GE3_01_39625.mzXML	pome
16NAVY05_v1_lun_2_rerun_GE3_01_39625.mzXML	fleshy fruit
16NAVY05_v1_lun_2_rerun_GE3_01_39625.mzXML	fruit
16NAVY05_v1_lun_2_rerun_GE3_01_39625.mzXML	plant
18NAVY28_v2_lun_4_BA7_01_39698.mzXML	apple
18NAVY28_v2_lun_4_BA7_01_39698.mzXML	pome
18NAVY28_v2_lun_4_BA7_01_39698.mzXML	fleshy fruit
18NAVY28_v2_lun_4_BA7_01_39698.mzXML	fruit
18NAVY28_v2_lun_4_BA7_01_39698.mzXML	plant
72500_1x_BG3_01_17471.mzXML	apple
72500_1x_BG3_01_17471.mzXML	pome
72500_1x_BG3_01_17471.mzXML	fleshy fruit
72500_1x_BG3_01_17471.mzXML	fruit
72500_1x_BG3_01_17471.mzXML	plant
73471_1x_rerun_BA4_01_21391.mzXML	apple
73471_1x_rerun_BA4_01_21391.mzXML	pome
73471_1x_rerun_BA4_01_21391.mzXML	fleshy fruit
73471_1x_rerun_BA4_01_21391.mzXML	fruit
73471_1x_rerun_BA4_01_21391.mzXML	plant
74012_1x_BE2_01_17442.mzXML	apple
74012_1x_BE2_01_17442.mzXML	pome
74012_1x_BE2_01_17442.mzXML	fleshy fruit
74012_1x_BE2_01_17442.mzXML	fruit
74012_1x_BE2_01_17442.mzXML	plant
cw 36 61. skin_1x_RE12_01_21691.mzXML	apple
cw 36 61. skin_1x_RE12_01_21691.mzXML	pome
cw 36 61. skin_1x_RE12_01_21691.mzXML	fleshy fruit
cw 36 61. skin_1x_RE12_01_21691.mzXML	fruit
cw 36 61. skin_1x_RE12_01_21691.mzXML	plant
CW_110.S_F1.T0_BH6_01_13175.mzXML	apple
CW_110.S_F1.T0_BH6_01_13175.mzXML	pome
CW_110.S_F1.T0_BH6_01_13175.mzXML	fleshy fruit
CW_110.S_F1.T0_BH6_01_13175.mzXML	fruit
CW_110.S_F1.T0_BH6_01_13175.mzXML	plant
CW_2.S_P1.T0_BA2_01_13087.mzXML	apple
CW_2.S_P1.T0_BA2_01_13087.mzXML	pome
CW_2.S_P1.T0_BA2_01_13087.mzXML	fleshy fruit
CW_2.S_P1.T0_BA2_01_13087.mzXML	fruit
CW_2.S_P1.T0_BA2_01_13087.mzXML	plant
CW_37.S_G1.T0_BC2_01_13111.mzXML	apple
CW_37.S_G1.T0_BC2_01_13111.mzXML	pome
CW_37.S_G1.T0_BC2_01_13111.mzXML	fleshy fruit
CW_37.S_G1.T0_BC2_01_13111.mzXML	fruit
CW_37.S_G1.T0_BC2_01_13111.mzXML	plant
CW_72.S_R1.T0_BE2_01_13135.mzXML	apple
CW_72.S_R1.T0_BE2_01_13135.mzXML	pome
CW_72.S_R1.T0_BE2_01_13135.mzXML	fleshy fruit
CW_72.S_R1.T0_BE2_01_13135.mzXML	fruit
CW_72.S_R1.T0_BE2_01_13135.mzXML	plant
cw1. PI. skin_1x_RC12_01_21689.mzXML	apple
cw1. PI. skin_1x_RC12_01_21689.mzXML	pome
cw1. PI. skin_1x_RC12_01_21689.mzXML	fleshy fruit
cw1. PI. skin_1x_RC12_01_21689.mzXML	fruit
cw1. PI. skin_1x_RC12_01_21689.mzXML	plant
cw105.F1.skin_G86762_5x_witt_RD12_01_21690.mzXML	apple
cw105.F1.skin_G86762_5x_witt_RD12_01_21690.mzXML	pome
cw105.F1.skin_G86762_5x_witt_RD12_01_21690.mzXML	fleshy fruit
cw105.F1.skin_G86762_5x_witt_RD12_01_21690.mzXML	fruit
cw105.F1.skin_G86762_5x_witt_RD12_01_21690.mzXML	plant
cw71.R1.skin_G86763_5x_witt_RB12_01_21687.mzXML	apple
cw71.R1.skin_G86763_5x_witt_RB12_01_21687.mzXML	pome
cw71.R1.skin_G86763_5x_witt_RB12_01_21687.mzXML	fleshy fruit
cw71.R1.skin_G86763_5x_witt_RB12_01_21687.mzXML	fruit
cw71.R1.skin_G86763_5x_witt_RB12_01_21687.mzXML	plant
G73439_1x_BC4_01_17283.mzXML	apple
G73439_1x_BC4_01_17283.mzXML	pome
G73439_1x_BC4_01_17283.mzXML	fleshy fruit
G73439_1x_BC4_01_17283.mzXML	fruit
G73439_1x_BC4_01_17283.mzXML	plant
G74076_1x_RB11_01_18619.mzXML	apple
G74076_1x_RB11_01_18619.mzXML	pome
G74076_1x_RB11_01_18619.mzXML	fleshy fruit
G74076_1x_RB11_01_18619.mzXML	fruit
G74076_1x_RB11_01_18619.mzXML	plant
G75166_1x_rerun_10ul_RC7_01_18906.mzXML	apple
G75166_1x_rerun_10ul_RC7_01_18906.mzXML	pome
G75166_1x_rerun_10ul_RC7_01_18906.mzXML	fleshy fruit
G75166_1x_rerun_10ul_RC7_01_18906.mzXML	fruit
G75166_1x_rerun_10ul_RC7_01_18906.mzXML	plant
G75167_1x_rerun_RA9_01_18846.mzXML	apple
G75167_1x_rerun_RA9_01_18846.mzXML	pome
G75167_1x_rerun_RA9_01_18846.mzXML	fleshy fruit
G75167_1x_rerun_RA9_01_18846.mzXML	fruit
G75167_1x_rerun_RA9_01_18846.mzXML	plant
G75764_1x_RG10_01_18587.mzXML	apple
G75764_1x_RG10_01_18587.mzXML	pome
G75764_1x_RG10_01_18587.mzXML	fleshy fruit
G75764_1x_RG10_01_18587.mzXML	fruit
G75764_1x_RG10_01_18587.mzXML	plant
G78824_2x_RC4_01_19128.mzXML	apple
G78824_2x_RC4_01_19128.mzXML	pome
G78824_2x_RC4_01_19128.mzXML	fleshy fruit
G78824_2x_RC4_01_19128.mzXML	fruit
G78824_2x_RC4_01_19128.mzXML	plant
G78998_1x_rerun_10ul_RC3_01_18905.mzXML	apple
G78998_1x_rerun_10ul_RC3_01_18905.mzXML	pome
G78998_1x_rerun_10ul_RC3_01_18905.mzXML	fleshy fruit
G78998_1x_rerun_10ul_RC3_01_18905.mzXML	fruit
G78998_1x_rerun_10ul_RC3_01_18905.mzXML	plant
G79295_1x_rerun_RF6_01_20571.mzXML	apple
G79295_1x_rerun_RF6_01_20571.mzXML	pome
G79295_1x_rerun_RF6_01_20571.mzXML	fleshy fruit
G79295_1x_rerun_RF6_01_20571.mzXML	fruit
G79295_1x_rerun_RF6_01_20571.mzXML	plant
G83435_1x_BA11_01_26375.mzXML	apple
G83435_1x_BA11_01_26375.mzXML	pome
G83435_1x_BA11_01_26375.mzXML	fleshy fruit
G83435_1x_BA11_01_26375.mzXML	fruit
G83435_1x_BA11_01_26375.mzXML	plant
G86851_1x_RA8_01_23484.mzXML	apple
G86851_1x_RA8_01_23484.mzXML	pome
G86851_1x_RA8_01_23484.mzXML	fleshy fruit
G86851_1x_RA8_01_23484.mzXML	fruit
G86851_1x_RA8_01_23484.mzXML	plant
G86853_1x_RA10_01_23486.mzXML	apple
G86853_1x_RA10_01_23486.mzXML	pome
G86853_1x_RA10_01_23486.mzXML	fleshy fruit
G86853_1x_RA10_01_23486.mzXML	fruit
G86853_1x_RA10_01_23486.mzXML	plant
G86956_1x_RC4_01_23510.mzXML	apple
G86956_1x_RC4_01_23510.mzXML	pome
G86956_1x_RC4_01_23510.mzXML	fleshy fruit
G86956_1x_RC4_01_23510.mzXML	fruit
G86956_1x_RC4_01_23510.mzXML	plant
G86960_1x_RC8_01_23516.mzXML	apple
G86960_1x_RC8_01_23516.mzXML	pome
G86960_1x_RC8_01_23516.mzXML	fleshy fruit
G86960_1x_RC8_01_23516.mzXML	fruit
G86960_1x_RC8_01_23516.mzXML	plant
G79512_1x_rerun_10ul_RC8_01_20395.mzXML	pear
G79512_1x_rerun_10ul_RC8_01_20395.mzXML	pome
G79512_1x_rerun_10ul_RC8_01_20395.mzXML	fleshy fruit
G79512_1x_rerun_10ul_RC8_01_20395.mzXML	fruit
G79512_1x_rerun_10ul_RC8_01_20395.mzXML	plant
G83457_1x_RD4_01_23328.mzXML	pear
G83457_1x_RD4_01_23328.mzXML	pome
G83457_1x_RD4_01_23328.mzXML	fleshy fruit
G83457_1x_RD4_01_23328.mzXML	fruit
G83457_1x_RD4_01_23328.mzXML	plant
G86733_1x_rerun_RE5_01_23440.mzXML	pear
G86733_1x_rerun_RE5_01_23440.mzXML	pome
G86733_1x_rerun_RE5_01_23440.mzXML	fleshy fruit
G86733_1x_rerun_RE5_01_23440.mzXML	fruit
G86733_1x_rerun_RE5_01_23440.mzXML	plant
RA12_RA12_01_49065.mzXML	pear
RA12_RA12_01_49065.mzXML	pome
RA12_RA12_01_49065.mzXML	fleshy fruit
RA12_RA12_01_49065.mzXML	fruit
RA12_RA12_01_49065.mzXML	plant
RB2_RB2_01_49067.mzXML	pear
RB2_RB2_01_49067.mzXML	pome
RB2_RB2_01_49067.mzXML	fleshy fruit
RB2_RB2_01_49067.mzXML	fruit
RB2_RB2_01_49067.mzXML	plant
G72441_1x_BA6_01_17274.mzXML	lemon
G72441_1x_BA6_01_17274.mzXML	citrus
G72441_1x_BA6_01_17274.mzXML	fleshy fruit
G72441_1x_BA6_01_17274.mzXML	fruit
G72441_1x_BA6_01_17274.mzXML	plant
G72740_10x_BA2_01_17864.mzXML	lemon
G72740_10x_BA2_01_17864.mzXML	citrus
G72740_10x_BA2_01_17864.mzXML	fleshy fruit
G72740_10x_BA2_01_17864.mzXML	fruit
G72740_10x_BA2_01_17864.mzXML	plant
G73436_1x_BF4_01_17322.mzXML	lemon
G73436_1x_BF4_01_17322.mzXML	citrus
G73436_1x_BF4_01_17322.mzXML	fleshy fruit
G73436_1x_BF4_01_17322.mzXML	fruit
G73436_1x_BF4_01_17322.mzXML	plant
G73437_1x_rerun_BE4_01_17364.mzXML	lemon
G73437_1x_rerun_BE4_01_17364.mzXML	citrus
G73437_1x_rerun_BE4_01_17364.mzXML	fleshy fruit
G73437_1x_rerun_BE4_01_17364.mzXML	fruit
G73437_1x_rerun_BE4_01_17364.mzXML	plant
G74064_1x_10ul_RC4_01_18609.mzXML	lemon
G74064_1x_10ul_RC4_01_18609.mzXML	citrus
G74064_1x_10ul_RC4_01_18609.mzXML	fleshy fruit
G74064_1x_10ul_RC4_01_18609.mzXML	fruit
G74064_1x_10ul_RC4_01_18609.mzXML	plant
G74087_1x_10ul_RH8_01_19919.mzXML	lemon
G74087_1x_10ul_RH8_01_19919.mzXML	citrus
G74087_1x_10ul_RH8_01_19919.mzXML	fleshy fruit
G74087_1x_10ul_RH8_01_19919.mzXML	fruit
G74087_1x_10ul_RH8_01_19919.mzXML	plant
G79666_1x_RA5_01_20561.mzXML	lemon
G79666_1x_RA5_01_20561.mzXML	citrus
G79666_1x_RA5_01_20561.mzXML	fleshy fruit
G79666_1x_RA5_01_20561.mzXML	fruit
G79666_1x_RA5_01_20561.mzXML	plant
G86865_1x_RB9_01_23500.mzXML	lemon
G86865_1x_RB9_01_23500.mzXML	citrus
G86865_1x_RB9_01_23500.mzXML	fleshy fruit
G86865_1x_RB9_01_23500.mzXML	fruit
G86865_1x_RB9_01_23500.mzXML	plant
G87533_1x_RG5_01_26326.mzXML	lemon
G87533_1x_RG5_01_26326.mzXML	citrus
G87533_1x_RG5_01_26326.mzXML	fleshy fruit
G87533_1x_RG5_01_26326.mzXML	fruit
G87533_1x_RG5_01_26326.mzXML	plant
G87534_1x_RC2_01_26258.mzXML	lemon
G87534_1x_RC2_01_26258.mzXML	citrus
G87534_1x_RC2_01_26258.mzXML	fleshy fruit
G87534_1x_RC2_01_26258.mzXML	fruit
G87534_1x_RC2_01_26258.mzXML	plant
G87535_1x_RB4_01_26245.mzXML	lemon
G87535_1x_RB4_01_26245.mzXML	citrus
G87535_1x_RB4_01_26245.mzXML	fleshy fruit
G87535_1x_RB4_01_26245.mzXML	fruit
G87535_1x_RB4_01_26245.mzXML	plant
RA6_RA6_01_49058.mzXML	lemon
RA6_RA6_01_49058.mzXML	citrus
RA6_RA6_01_49058.mzXML	fleshy fruit
RA6_RA6_01_49058.mzXML	fruit
RA6_RA6_01_49058.mzXML	plant
G72741_10x_BF5_01_17853.mzXML	mandarin
G72741_10x_BF5_01_17853.mzXML	citrus
G72741_10x_BF5_01_17853.mzXML	fleshy fruit
G72741_10x_BF5_01_17853.mzXML	fruit
G72741_10x_BF5_01_17853.mzXML	plant
G72742_10x_BE5_01_17838.mzXML	mandarin
G72742_10x_BE5_01_17838.mzXML	citrus
G72742_10x_BE5_01_17838.mzXML	fleshy fruit
G72742_10x_BE5_01_17838.mzXML	fruit
G72742_10x_BE5_01_17838.mzXML	plant
G73445_1x_rerun_BH7_01_17366.mzXML	mandarin
G73445_1x_rerun_BH7_01_17366.mzXML	citrus
G73445_1x_rerun_BH7_01_17366.mzXML	fleshy fruit
G73445_1x_rerun_BH7_01_17366.mzXML	fruit
G73445_1x_rerun_BH7_01_17366.mzXML	plant
G87484_1x_RA2_01_26221.mzXML	mandarin
